borrower_id,borrower_name,borrower_sector_code,borrower_sector_description,period,period_title,covenant_type,Actual,Headroom,Status,Threshold,fy_month,fy_year
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-03-01,M9-FY25,Gross Leverage Ratio,9.997891737,110.0,1.0,0.0,9,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-03-01,M9-FY25,ICR,1.264051334,,,,9,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-03-01,M9-FY25,Loan to Value,,,,75.9,9,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-04-01,M10-FY23(A),DSCR,0.699352564,-63.017168,-1.0,1.1,10,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-04-01,M10-FY23(A),Gross Leverage Ratio,14.90231305,-6.424320711,-1.0,14.08,10,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-04-01,M10-FY23(A),ICR,1.078932302,,,,10,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-04-01,M10-FY23(A),Loan to Value,73.7091326,3.175170149,0.0,75.9,10,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-04-01,M10-FY24,DSCR,0.941330986,110.0,1.0,0.0,10,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-04-01,M10-FY24,Gross Leverage Ratio,11.52809768,110.0,1.0,0.0,10,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-04-01,M10-FY24,ICR,1.093527888,,,,10,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-04-01,M10-FY24,Loan to Value,72.49238923,4.938566333,0.0,75.9,10,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-04-01,M10-FY25,DSCR,1.092312448,110.0,1.0,0.0,10,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-04-01,M10-FY25,Gross Leverage Ratio,9.927555545,110.0,1.0,0.0,10,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-04-01,M10-FY25,ICR,1.274305201,,,,10,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-04-01,M10-FY25,Loan to Value,,,,75.9,10,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-05-01,(B)M11-FY23,DSCR,0.725564156,-56.76678276,-1.0,1.1,11,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-05-01,(B)M11-FY23,Gross Leverage Ratio,14.65006766,-4.453653603,-1.0,14.08,11,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-05-01,(B)M11-FY23,ICR,1.070631816,,,,11,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-05-01,(B)M11-FY23,Loan to Value,73.7091326,3.175170149,0.0,75.9,11,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-05-01,M11-FY24,DSCR,0.98009353,110.0,1.0,0.0,11,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-05-01,M11-FY24,Gross Leverage Ratio,11.15966689,110.0,1.0,0.0,11,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-05-01,M11-FY24,ICR,1.14050168,,,,11,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-05-01,M11-FY24,Loan to Value,72.49238923,4.938566333,0.0,75.9,11,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-05-01,M11-FY25,DSCR,1.101232503,110.0,1.0,0.0,11,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-05-01,M11-FY25,Gross Leverage Ratio,9.852905141,110.0,1.0,0.0,11,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-05-01,M11-FY25,ICR,1.284943904,,,,11,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-05-01,M11-FY25,Loan to Value,,,,75.9,11,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-06-01,M12-FY23,DSCR,0.767158318,-47.72494035,-1.0,1.1,12,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-06-01,M12-FY23,Gross Leverage Ratio,14.2258093,-1.139135136,-1.0,14.08,12,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-06-01,M12-FY23,ICR,1.053094758,,,,12,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-06-01,M12-FY23,Loan to Value,73.40494676,3.616019195,0.0,75.9,12,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-06-01,M12-FY24,DSCR,1.013717755,110.0,1.0,0.0,12,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-06-01,M12-FY24,Gross Leverage Ratio,10.72990623,110.0,1.0,0.0,12,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-06-01,M12-FY24,ICR,1.179857685,,,,12,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-06-01,M12-FY24,Loan to Value,72.18820339,5.379415378,0.0,75.9,12,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-06-01,M12-FY25,DSCR,0.118793953,110.0,1.0,0.0,12,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-06-01,M12-FY25,Gross Leverage Ratio,0.0,110.0,1.0,0.0,12,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-06-01,M12-FY25,ICR,1.296205461,,,,12,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2025-06-01,M12-FY25,Loan to Value,,,,75.9,12,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-07-01,M1-FY24,DSCR,0.664792271,110.0,1.0,0.0,1,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-07-01,M1-FY24,Gross Leverage Ratio,14.2142541,110.0,1.0,0.0,1,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-07-01,M1-FY24,ICR,1.02402128,,,,1,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-07-01,M1-FY24,Loan to Value,73.40494676,3.616019195,0.0,75.9,1,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-07-01,M1-FY25,DSCR,1.017647378,110.0,1.0,0.0,1,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-07-01,M1-FY25,Gross Leverage Ratio,10.64524132,110.0,1.0,0.0,1,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-07-01,M1-FY25,ICR,1.1837544,,,,1,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-07-01,M1-FY25,Loan to Value,,,,75.9,1,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-08-01,M2-FY23,DSCR,1.372051132,21.81086681,1.0,1.1,2,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-08-01,M2-FY23,Gross Leverage Ratio,10.64890143,29.93307195,1.0,14.63,2,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-08-01,M2-FY23,ICR,1.744817648,,,,2,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-08-01,M2-FY23,Loan to Value,71.62374771,6.197467084,1.0,75.9,2,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-08-01,M2-FY24,DSCR,0.693959432,110.0,1.0,0.0,2,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-08-01,M2-FY24,Gross Leverage Ratio,14.31526654,110.0,1.0,0.0,2,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-08-01,M2-FY24,ICR,0.992275632,,,,2,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-08-01,M2-FY24,Loan to Value,73.40494676,3.616019195,0.0,75.9,2,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-08-01,M2-FY25,DSCR,1.033432398,110.0,1.0,0.0,2,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-08-01,M2-FY25,Gross Leverage Ratio,10.56322197,110.0,1.0,0.0,2,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-08-01,M2-FY25,ICR,1.203733328,,,,2,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-08-01,M2-FY25,Loan to Value,,,,75.9,2,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-09-01,M3-FY23,DSCR,0.982675373,-13.1332374,-1.0,1.1,3,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-09-01,M3-FY23,Gross Leverage Ratio,11.1612895,30.2765036,1.0,15.4,3,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-09-01,M3-FY23,ICR,1.661945448,,,,3,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-09-01,M3-FY23,Loan to Value,71.34042394,6.608081248,1.0,75.9,3,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-09-01,M3-FY24,DSCR,0.757042145,110.0,1.0,0.0,3,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-09-01,M3-FY24,Gross Leverage Ratio,13.98504306,110.0,1.0,0.0,3,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-09-01,M3-FY24,ICR,0.984746044,,,,3,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-09-01,M3-FY24,Loan to Value,73.10076091,4.056868241,0.0,75.9,3,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-09-01,M3-FY25,DSCR,1.039192825,110.0,1.0,0.0,3,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-09-01,M3-FY25,Gross Leverage Ratio,10.44278962,110.0,1.0,0.0,3,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-09-01,M3-FY25,ICR,1.210207299,,,,3,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-09-01,M3-FY25,Loan to Value,,,,75.9,3,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-10-01,M4-FY23,DSCR,1.163700135,6.021323412,0.0,1.1,4,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-10-01,M4-FY23,Gross Leverage Ratio,11.43533525,28.31903393,1.0,15.4,4,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-10-01,M4-FY23,ICR,1.593031008,,,,4,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-10-01,M4-FY23,Loan to Value,74.3129416,2.300084634,0.0,75.9,4,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-10-01,M4-FY24,DSCR,0.704489742,110.0,1.0,0.0,4,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-10-01,M4-FY24,Gross Leverage Ratio,13.98948847,110.0,1.0,0.0,4,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-10-01,M4-FY24,ICR,0.966610461,,,,4,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-10-01,M4-FY24,Loan to Value,73.10076091,4.056868241,0.0,75.9,4,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-10-01,M4-FY25,DSCR,1.043672591,110.0,1.0,0.0,4,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-10-01,M4-FY25,Gross Leverage Ratio,10.38157995,110.0,1.0,0.0,4,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-10-01,M4-FY25,ICR,1.215190096,,,,4,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-10-01,M4-FY25,Loan to Value,,,,75.9,4,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-11-01,M5-FY23,DSCR,1.186689609,8.035679202,0.0,1.1,5,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-11-01,M5-FY23,Gross Leverage Ratio,12.11113614,23.49188472,1.0,15.4,5,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-11-01,M5-FY23,ICR,1.458545493,,,,5,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-11-01,M5-FY23,Loan to Value,74.3129416,2.300084634,0.0,75.9,5,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-11-01,M5-FY24,DSCR,0.680771178,110.0,1.0,0.0,5,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-11-01,M5-FY24,Gross Leverage Ratio,13.81165244,110.0,1.0,0.0,5,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-11-01,M5-FY24,ICR,0.965975942,,,,5,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-11-01,M5-FY24,Loan to Value,73.10076091,4.056868241,0.0,75.9,5,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-11-01,M5-FY25,DSCR,1.052487033,110.0,1.0,0.0,5,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-11-01,M5-FY25,Gross Leverage Ratio,10.32713239,110.0,1.0,0.0,5,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-11-01,M5-FY25,ICR,1.22616214,,,,5,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-11-01,M5-FY25,Loan to Value,,,,75.9,5,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-12-01,M6-FY23,DSCR,1.017220927,-8.951544184,-1.0,1.1,6,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-12-01,M6-FY23,Gross Leverage Ratio,12.41104404,21.34968545,1.0,15.4,6,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-12-01,M6-FY23,ICR,1.397225458,,,,6,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2022-12-01,M6-FY23,Loan to Value,74.01331844,2.734321103,0.0,75.9,6,23
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-12-01,M6-FY24,DSCR,0.706034108,110.0,1.0,0.0,6,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-12-01,M6-FY24,Gross Leverage Ratio,13.7676735,110.0,1.0,0.0,6,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-12-01,M6-FY24,ICR,0.95267187,,,,6,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2023-12-01,M6-FY24,Loan to Value,72.79657507,4.497717287,0.0,75.9,6,24
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-12-01,M6-FY25,DSCR,1.059814118,110.0,1.0,0.0,6,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-12-01,M6-FY25,Gross Leverage Ratio,10.21979005,110.0,1.0,0.0,6,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-12-01,M6-FY25,ICR,1.234933432,,,,6,25
B16,Smith-Blankenship,55100,Hotels and similar accommodation,2024-12-01,M6-FY25,Loan to Value,,,,75.9,6,25
B17,Davis Group,56101,Licenced restaurants,2024-01-01,M6-FY24,DSCR,0.962673762,-28.26075383,-1.0,1.21,6,24
B17,Davis Group,56101,Licenced restaurants,2024-01-01,M6-FY24,Fixed Charge Cover,2.26027015,29.69986418,1.0,1.65,6,24
B17,Davis Group,56101,Licenced restaurants,2024-01-01,M6-FY24,Gross Leverage Ratio,3.120772953,23.31186241,1.0,3.96,6,24
B17,Davis Group,56101,Licenced restaurants,2025-01-01,M6-FY25,DSCR,2.428626129,55.19535206,1.0,1.21,6,25
B17,Davis Group,56101,Licenced restaurants,2025-01-01,M6-FY25,Fixed Charge Cover,2.713102832,43.10242507,1.0,1.65,6,25
B17,Davis Group,56101,Licenced restaurants,2025-01-01,M6-FY25,Gross Leverage Ratio,2.391401439,23.35502032,1.0,3.036,6,25
B17,Davis Group,56101,Licenced restaurants,2026-01-01,M6-FY26,DSCR,7.327536797,91.83564222,1.0,1.21,6,26
B17,Davis Group,56101,Licenced restaurants,2026-01-01,M6-FY26,Fixed Charge Cover,5.021303941,73.8540104,1.0,1.65,6,26
B17,Davis Group,56101,Licenced restaurants,2026-01-01,M6-FY26,Gross Leverage Ratio,0.0,110.0,1.0,2.42,6,26
B17,Davis Group,56101,Licenced restaurants,2027-01-01,M6-FY27,DSCR,6.320180535,88.940475,1.0,1.21,6,27
B17,Davis Group,56101,Licenced restaurants,2027-01-01,M6-FY27,Fixed Charge Cover,4.670918768,71.14254839,1.0,1.65,6,27
B17,Davis Group,56101,Licenced restaurants,2027-01-01,M6-FY27,Gross Leverage Ratio,0.0,110.0,1.0,2.2,6,27
B17,Davis Group,56101,Licenced restaurants,2028-01-01,M6-FY28,DSCR,3.715071418,74.17296331,1.0,1.21,6,28
B17,Davis Group,56101,Licenced restaurants,2028-01-01,M6-FY28,Fixed Charge Cover,3.512941788,58.33390048,1.0,1.65,6,28
B17,Davis Group,56101,Licenced restaurants,2028-01-01,M6-FY28,Gross Leverage Ratio,0.0,110.0,1.0,2.2,6,28
B17,Davis Group,56101,Licenced restaurants,2023-02-01,M7-FY23,DSCR,9.850503789,96.48800073,1.0,1.21,7,23
B17,Davis Group,56101,Licenced restaurants,2023-02-01,M7-FY23,Fixed Charge Cover,2.534276739,38.3819335,1.0,1.65,7,23
B17,Davis Group,56101,Licenced restaurants,2023-02-01,M7-FY23,Gross Leverage Ratio,2.772282971,31.68692173,1.0,3.894,7,23
B17,Davis Group,56101,Licenced restaurants,2024-02-01,M7-FY24,DSCR,1.081662443,-13.05132793,-1.0,1.21,7,24
B17,Davis Group,56101,Licenced restaurants,2024-02-01,M7-FY24,Fixed Charge Cover,2.260151802,29.69565943,1.0,1.65,7,24
B17,Davis Group,56101,Licenced restaurants,2024-02-01,M7-FY24,Gross Leverage Ratio,3.10053734,18.8077253,1.0,3.74,7,24
B17,Davis Group,56101,Licenced restaurants,2025-02-01,M7-FY25,DSCR,2.13587509,47.68362175,1.0,1.21,7,25
B17,Davis Group,56101,Licenced restaurants,2025-02-01,M7-FY25,Fixed Charge Cover,2.751488835,44.03571272,1.0,1.65,7,25
B17,Davis Group,56101,Licenced restaurants,2025-02-01,M7-FY25,Gross Leverage Ratio,2.360904158,19.19599391,1.0,2.86,7,25
B17,Davis Group,56101,Licenced restaurants,2026-02-01,M7-FY26,DSCR,7.641633937,92.5822591,1.0,1.21,7,26
B17,Davis Group,56101,Licenced restaurants,2026-02-01,M7-FY26,Fixed Charge Cover,5.166560751,74.87024759,1.0,1.65,7,26
B17,Davis Group,56101,Licenced restaurants,2026-02-01,M7-FY26,Gross Leverage Ratio,0.0,110.0,1.0,2.31,7,26
B17,Davis Group,56101,Licenced restaurants,2027-02-01,M7-FY27,DSCR,6.064894433,88.05402856,1.0,1.21,7,27
B17,Davis Group,56101,Licenced restaurants,2027-02-01,M7-FY27,Fixed Charge Cover,4.548636509,70.09793272,1.0,1.65,7,27
B17,Davis Group,56101,Licenced restaurants,2027-02-01,M7-FY27,Gross Leverage Ratio,0.0,110.0,1.0,2.2,7,27
B17,Davis Group,56101,Licenced restaurants,2028-02-01,M7-FY28,DSCR,3.565612544,72.67121052,1.0,1.21,7,28
B17,Davis Group,56101,Licenced restaurants,2028-02-01,M7-FY28,Fixed Charge Cover,3.385299058,56.38582977,1.0,1.65,7,28
B17,Davis Group,56101,Licenced restaurants,2028-02-01,M7-FY28,Gross Leverage Ratio,0.0,110.0,1.0,2.2,7,28
B17,Davis Group,56101,Licenced restaurants,2023-03-01,M8-FY23,DSCR,6.269414355,88.76994685,1.0,1.21,8,23
B17,Davis Group,56101,Licenced restaurants,2023-03-01,M8-FY23,Fixed Charge Cover,3.409781561,56.77078378,1.0,1.65,8,23
B17,Davis Group,56101,Licenced restaurants,2023-03-01,M8-FY23,Gross Leverage Ratio,2.593787361,36.7291706,1.0,3.894,8,23
B17,Davis Group,56101,Licenced restaurants,2024-03-01,M8-FY24,DSCR,1.619117037,27.79470108,1.0,1.21,8,24
B17,Davis Group,56101,Licenced restaurants,2024-03-01,M8-FY24,Fixed Charge Cover,2.277093899,30.29314201,1.0,1.65,8,24
B17,Davis Group,56101,Licenced restaurants,2024-03-01,M8-FY24,Gross Leverage Ratio,3.075233213,19.55196433,1.0,3.74,8,24
B17,Davis Group,56101,Licenced restaurants,2025-03-01,M8-FY25,DSCR,2.354084329,53.45996939,1.0,1.21,8,25
B17,Davis Group,56101,Licenced restaurants,2025-03-01,M8-FY25,Fixed Charge Cover,2.809550295,45.39891407,1.0,1.65,8,25
B17,Davis Group,56101,Licenced restaurants,2025-03-01,M8-FY25,Gross Leverage Ratio,2.308648668,21.20582046,1.0,2.86,8,25
B17,Davis Group,56101,Licenced restaurants,2026-03-01,M8-FY26,DSCR,7.227962325,91.58540485,1.0,1.21,8,26
B17,Davis Group,56101,Licenced restaurants,2026-03-01,M8-FY26,Fixed Charge Cover,5.474132598,76.84406219,1.0,1.65,8,26
B17,Davis Group,56101,Licenced restaurants,2026-03-01,M8-FY26,Gross Leverage Ratio,0.0,110.0,1.0,2.31,8,26
B17,Davis Group,56101,Licenced restaurants,2027-03-01,M8-FY27,DSCR,5.987577473,87.77064253,1.0,1.21,8,27
B17,Davis Group,56101,Licenced restaurants,2027-03-01,M8-FY27,Fixed Charge Cover,4.435473369,69.07990311,1.0,1.65,8,27
B17,Davis Group,56101,Licenced restaurants,2027-03-01,M8-FY27,Gross Leverage Ratio,0.0,110.0,1.0,2.2,8,27
B17,Davis Group,56101,Licenced restaurants,2023-04-01,M9-FY23(A),DSCR,2.128705522,47.47373762,1.0,1.21,9,23
B17,Davis Group,56101,Licenced restaurants,2023-04-01,M9-FY23(A),Fixed Charge Cover,3.525757066,58.52169432,1.0,1.65,9,23
B17,Davis Group,56101,Licenced restaurants,2023-04-01,M9-FY23(A),Gross Leverage Ratio,2.986399683,25.63842702,1.0,3.894,9,23
B17,Davis Group,56101,Licenced restaurants,2024-04-01,M9-FY24,DSCR,1.735610504,33.31228713,1.0,1.21,9,24
B17,Davis Group,56101,Licenced restaurants,2024-04-01,M9-FY24,Fixed Charge Cover,2.323972813,31.90097967,1.0,1.65,9,24
B17,Davis Group,56101,Licenced restaurants,2024-04-01,M9-FY24,Gross Leverage Ratio,2.955475468,23.07425093,1.0,3.74,9,24
B17,Davis Group,56101,Licenced restaurants,2025-04-01,M9-FY25,DSCR,2.083334631,46.1120398,1.0,1.21,9,25
B17,Davis Group,56101,Licenced restaurants,2025-04-01,M9-FY25,Fixed Charge Cover,2.841712266,46.13005715,1.0,1.65,9,25
B17,Davis Group,56101,Licenced restaurants,2025-04-01,M9-FY25,Gross Leverage Ratio,2.25411171,23.30339577,1.0,2.86,9,25
B17,Davis Group,56101,Licenced restaurants,2026-04-01,M9-FY26,DSCR,8.675512554,94.65796699,1.0,1.21,9,26
B17,Davis Group,56101,Licenced restaurants,2026-04-01,M9-FY26,Fixed Charge Cover,5.675012522,78.01769172,1.0,1.65,9,26
B17,Davis Group,56101,Licenced restaurants,2026-04-01,M9-FY26,Gross Leverage Ratio,0.0,110.0,1.0,2.31,9,26
B17,Davis Group,56101,Licenced restaurants,2027-04-01,M9-FY27,DSCR,5.634910461,86.37939397,1.0,1.21,9,27
B17,Davis Group,56101,Licenced restaurants,2027-04-01,M9-FY27,Fixed Charge Cover,4.340617772,68.18567551,1.0,1.65,9,27
B17,Davis Group,56101,Licenced restaurants,2027-04-01,M9-FY27,Gross Leverage Ratio,0.0,110.0,1.0,2.2,9,27
B17,Davis Group,56101,Licenced restaurants,2023-05-01,(B)M10-FY23,DSCR,1.959494467,42.074317,1.0,1.21,10,23
B17,Davis Group,56101,Licenced restaurants,2023-05-01,(B)M10-FY23,Fixed Charge Cover,2.383336411,33.8462522,1.0,1.65,10,23
B17,Davis Group,56101,Licenced restaurants,2023-05-01,(B)M10-FY23,Gross Leverage Ratio,3.082506616,30.34866626,1.0,4.257,10,23
B17,Davis Group,56101,Licenced restaurants,2024-05-01,M10-FY24,DSCR,1.937157871,41.291093,1.0,1.21,10,24
B17,Davis Group,56101,Licenced restaurants,2024-05-01,M10-FY24,Fixed Charge Cover,2.36070925,33.11632617,1.0,1.65,10,24
B17,Davis Group,56101,Licenced restaurants,2024-05-01,M10-FY24,Gross Leverage Ratio,2.906093887,15.02961155,1.0,3.366,10,24
B17,Davis Group,56101,Licenced restaurants,2025-05-01,M10-FY25,DSCR,2.135861982,47.68323932,1.0,1.21,10,25
